ID,species,tarsus,ulna,cv.skull.1,second_digit,sclerotic_ring,metatarsus,cv.keel.1,humerus,cv.furcula.1,femur,carpometacarpus,radius
FMNH_104115,Cinclodes_fuscus,34.95,27.7442196051046,34.77,8.57,6.9870339511337,27.575,23.06,22.9662574408515,18.2587719090173,19.32,16.83,25.082710938954
FMNH_104116,Aphrastura_spinicauda,24.36,14.5071431719996,25.36,4.14767040801753,5.26766879209287,20.67,10.2915096620502,12.93,11.2244209387386,13.58,9.17114529740768,13.0596398289572
FMNH_104119,Pygarrhichas_albogularis,28.845,22.13648347212,41.1,5.75468352732531,6.69523149126479,20.79,16.5728524398278,19.1600783656025,15.7333632098017,17.61,12.8281233787357,19.9603417499044
FMNH_104121,Phrygilus_gayi,33.8853433635259,25.4925110987301,31.8597590121982,7.85,6.48228939470546,25.6,19.4143208818342,20.76,17.2032229317316,18.9242000929431,14.4852804539855,22.8380968137275
FMNH_104186,Spindalis_zena,24.52,22.5167658481336,29.61,6.01217319108709,6.97968883875238,18.2697872128973,18.3679271007904,18.26,15.3301753806942,17.84,12.4873279714334,19.9910336668194
FMNH_104199,Geospiza_conirostris,31.5,23.57,33.96,5.96454559530591,6.40600915146043,22.99,18.14,19.885,16.1359988350147,18.71,12.6119113112066,21.28
FMNH_104200,Geospiza_fuliginosa,27.52,18.2552095376838,27.3,4.8,5.58473292640165,20.2152722428216,12.3498618997986,15.675,13.3176388313179,14.95,10.0518834008781,16.68
FMNH_104315,Ramphocelus_flammigerus,31.54,25.1766008170403,34.56,6.053886976637,7.80139735594048,22.7969165187118,25.37,20.99,17.1477205799383,19.01,12.9793095900973,22.4054286652016
FMNH_104319,Arremon_brunneinucha,42.175,23.9526870871335,37.04,6.29974391665946,8.51965292021388,31.72,20.7768764643743,21.64,17.9,24.21,13.3132356911832,20.85
FMNH_104358,Procnias_nudicollis,52.63,38.05,58.24,10.8876583945912,13.63,28.7965048836485,35.8491696182452,41.4,30.8413953486476,37.255895311199,25.3567696739791,35.6697704603571
FMNH_104364,Ramphocelus_passerinii,35.02,27.5064033210861,36.7,7.54,8.06776476421015,23.4,21.6774244758998,23.785,18.6070891342784,21.88,14.4621312786615,24.7354951431228
FMNH_104372,Rupicola_rupicola,62.61,61.6848176680809,64.176164188593,13.4387673101795,13.71,38.7889802474406,43.7123291478267,47.75,33.6023297922086,40.64,31.94,55.9337570707647
FMNH_104550,Rupicola_rupicola,59.09,61.9176890155919,59.78,13.5775090996793,12.45,37.2761012528342,42.502514538317,46.42,32.7846090257756,35.76,34.02,63.36
FMNH_104767,Procnias_averano,43.66,43.35,49.59,9.73,11.85,21.965,32.7294198799923,35.43,27.8108390703271,31.64,23.6110952361636,38.8743548043538
FMNH_104911,Manacus_manacus,28.085,19.8505217869003,29.6572555146603,4.48440154042217,6.87567003545651,21.94,17.2675173885321,17.2425645342487,15.7870373372023,18.66,10.8553698503771,17.32
FMNH_104931,Tyrannus_savana,27.665,31.3663066546003,34.69,7.27794667064532,7.40547541171416,17.9,22.3927387573038,22.3,17.1758317985804,16.6746040972612,16.5713294681263,29.96
FMNH_105102,Rupicola_rupicola,54.57,52.655,60.57,12.3556240757269,12.7408262841713,36.31,39.6112614306217,44.735,31.0689267956532,35.39,29.8316509263351,48.5118317396462
FMNH_105146,Pipilo_erythrophthalmus,43.42,23.61,34.88,6.66098783853238,8.12116590858246,30.08,21.7376436780179,22.92,18.2844409443118,24.3073381302238,16.68,21.220336298607
FMNH_105147,Junco_phaeonotus,32.71,22.4934254379541,29.16,5.64374306152867,6.71263442852266,23.91,18.1565856966992,19.62,15.41,20.29,12.4400861586708,20.0827697628496
FMNH_105149,Piranga_ludoviciana,30.03,26.67,35.35,7.11529386063761,7.4864330335691,21.65,20.9590775105839,20.73,17.402191080613,20.12,14.6347149316681,23.4428752870184
FMNH_105298,Loxigilla_violacea,32.46,22.7976908319364,31.36,6.08874990523052,6.49849391501173,22.23,17.1814686141268,19.57,16.93,18.6764564544322,13.58,20.33
FMNH_105299,Tyrannus_dominicensis,30.1107670532048,37.93,44.75,8.51,8.89725003908566,19.6276241889012,26.75,26.4,19.9070133940779,19.5222480369251,19.78,34.385
FMNH_105301,Tyrannus_dominicensis,29.8100561262332,36.02,44.19,8.01970804807229,8.8329638428863,19.28,25.5360674768053,26.27,19.5407810390325,19.3706358011015,18.8775025968351,33.4680578669732
FMNH_105524,Tyrannus_melancholicus,29.79,35.7422288259288,43.88,7.09,8.56104836725633,19.9068696702463,25.3131616987432,26.5,19.1375536479842,19.1440907580453,18.01,32.8739885805126
FMNH_105525,Thraupis_episcopus,31.31,27.1376156035985,33.35,8.64,7.32133811581138,21.31,23.02,22.4,18.6554566345245,19.6065311522437,15.4034697565729,24.1888207698959
FMNH_105526,Thraupis_episcopus,32.19,28.4556260304047,34.88,7.86584206240265,7.47571018249184,21.7705743714459,24.441072593198,23.96,19.1672287974665,19.7,15.759993405226,25.225747425011
FMNH_105530,Myiozetetes_cayanensis,27.3414092189668,27.9324575720976,33.39,6.51,7.23276609640972,21.735,22,21.09,15.9000653196834,17.32,13.78,25.5766842463181
FMNH_105531,Ramphocelus_carbo,32,23.9324570977948,33.33,5.74550740695322,7.27570379041088,22.81,18.8009829597737,19.905,16.5828196097679,20.09,12.4452777799668,21.3700010466169
FMNH_105548,Manacus_manacus,28.7,19.2166988061258,28.1,4.3471785685311,6.76195005074187,20.7817046617996,16.5755380307484,16.48,15.3708687851382,18.26,10.5020998885315,17.3220958069231
FMNH_105564,Certhiaxis_cinnamomeus,27.26,18.2370983070942,29.28,4.72437205661004,5.98717680474422,19.8404909228541,13.5701867714297,17.0612354669994,13.5797354330259,16.4796255254623,10.9393918167773,16.4393927068062
FMNH_105569,Elaenia_flavogaster,26.505,25.640704193067,26.05,6.21914600192905,6.83476339950696,19.6491208116117,21.55,21.17,16.416096185538,18.01,13.7658827976907,23.3618700841204
FMNH_105570,Myiarchus_ferox,26.39,26.3181552828627,38.63,5.72100780067147,8.14046364779125,19.9461979381123,19.1868199778133,20.46,15.7924970609072,17.43,13.2229185818342,23.9415962694236
FMNH_105581,Tachyphonus_rufus,34.885,25.9116987843136,35.78,6.6555893366474,7.65054609481396,24.5572931425141,21.41,22.06,17.1391782108541,20.7063438445683,13.8042966777607,23.0832682899183
FMNH_105633,Thraupis_sayaca,31.665,25.9926289384389,33.47,7.22996538217133,7.11888099082974,21.4204729550107,22.0115640203855,21.61,18.0042686503267,18.88,14.6149709183728,22.968499268943
FMNH_105638,Saltator_atricollis,39.44,27.02,37.62,6.89457710288921,7.7481781804811,27.8706222848875,22.0545868060843,24.49,19.0995956632223,24.69,14.9950763320074,22.57
FMNH_105641,Thraupis_sayaca,28.95,25.7093023286583,32.78,7.26537893021228,7.06284032801978,21.53,20.36,21.24,20.9,18.025,14.6697297139423,23.0041063700121
FMNH_105657,Furnarius_rufus,39.9004844978572,29.3426789130445,40.9,7.44951110143503,8.17974783766566,30.53,22.8075585850846,25.5973987564061,18.7234924184847,21.72,16.7285318866537,26.3218394989234
FMNH_105658,Furnarius_rufus,39.69,30.02,42.79,7.6718285416026,8.31032075855303,31.5178231707748,23.6405110136137,26.72,19.2129468868217,22.37,17.16,26.9595918832366
FMNH_105674,Elaenia_obscura,29.615,26.2807989890321,30.67,6.57813891145551,6.96946399069022,21.0992317150538,19.1129395143992,20.5253604704706,16.3517935375579,17.95,13.9568779639373,25.23
FMNH_105675,Myiarchus_ferox,27.34,28.2534510820243,41.31,7.14,8.39247575432066,20.8720978381871,20.8399256611802,21.9649034623517,16.8429870935987,18.1142546908927,14.3575036859962,25.9415672117004
FMNH_105677,Poospiza_lateralis,30.19,19.7470697703871,28.5174002851113,5.14614038071697,6.59972267505759,23.39,14.9661885890558,17.21,14.340810610407,17.32,10.9852464808524,17.5672835286235
FMNH_105688,Pitangus_sulphuratus,40.6,40.3452672528511,52.48,8.51836546146906,11.065,27.1619606454398,29.85,30.96,22.71194753618,24.8526215459381,20.3276843150356,37.0498640694494
FMNH_105689,Elaenia_mesoleuca,26.7,24.0797994744688,30.43,5.93310339831411,6.85381442079149,22.17,19.0232381340583,18.8,15.5885781554768,16.57,12.9741602291686,21.7804430375173
FMNH_105690,Sporophila_caerulescens,22.3240700901293,17.2836511431868,21.4408854156826,4.89830489972903,5.11792435577868,16.064581466608,14.076022572511,14.64,13.0413814883203,13.3238524372956,9.95139360951109,15.418832847626
FMNH_105874,Tyrannus_verticalis,30.1354732913511,39.26,40.56,7.85,8.28062685754349,20.09,26.3584619066898,26.85,19.2681373885448,19.1583698324233,18.88,35.7822959464026
FMNH_105916,Leptasthenura_striata,24.045,16.1408520737038,24.07,4.50282148508775,5.19705597777267,18.5528909386767,11.1902984657799,14.1263792522347,11.5995094674977,13.63,9.89458808866767,14.6280171646848
FMNH_105918,Geositta_cunicularia,29.53,30.02,34.08,7.58989019581396,6.73312319486332,24.54,22.15,23.77,17.1099514655988,16.315,16.4224083440037,27.577742066851
FMNH_105921,Muscisaxicola_rufivertex,41.77,31.2229238826693,35.8,7.79,8.15359331520762,31.78,21.3270842286746,23.235,17.6271075959853,20.49,17.56,28.4917399536199
FMNH_105923,Sicalis_lutea,26.9,20.96,25,5.9687685532277,5.52708475297743,18.8649909262927,17.6009786577059,17.76,14.8709570501688,15.7636362093347,11.9424519900221,18.703724002797
FMNH_105952,Myiarchus_tyrannulus,36.555,34.6987253096248,46.39,8.32,8.35,25.1149156063261,31.35,26.17,19.6653894171845,21.48,17.2737802831514,32.0709752771056
FMNH_105967,Tyrannus_dominicensis,31.525,35.2893362698686,46.22,7.83721627045628,8.84203769831759,20.84,24.9744930031171,25.035,19.3027095806039,18.27,18.5112055197393,32.7376529280672
FMNH_105975,Piranga_roseogularis,30.64,24.3021838500446,32.23,6.57354980244765,7.4938544666745,21.2509783716925,20.4195113560701,20.5767121313433,16.8325269376523,19.42,13.5068014774551,21.5484145237973
FMNH_105979,Pitangus_sulphuratus,43.205,39.5912765638517,54.53,8.32580528192397,11.53,27.8271282515342,23.47,30.55,22.6165740520126,25.1544556140298,20.0673783560481,36.3566181758104
FMNH_105980,Pitangus_sulphuratus,41.885,40.8505542886524,54.08,8.60820907262486,10.335,27.6782357508856,28.11121643006,31.58,22.908320944888,25.63,20.5843501760325,37.5605590435873
FMNH_105981,Tyrannus_melancholicus,31.5,36.4933448608202,43.22,7.92025744197246,8.632734413894,20.5084181568669,25.8953303176012,26.87,19.5833726118381,19.530422429902,18.5893257121065,33.8097384277781
FMNH_105982,Tyrannus_melancholicus,31.595,36.5189441555588,46.59,7.92901792893418,9.44,20.7899263245505,27.14,26.55,19.8703301466995,20.33,18.6458977724419,33.5930827007613
FMNH_105985,Synallaxis_erythrothorax,28.2114985910861,17.8972574746349,30.4054815298192,4.70586737595119,6.27847806672964,20.9,13.4998472163464,16.7611120079556,13.553025078779,16.6334543772652,10.7954335368469,16.0638216917859
FMNH_105986,Synallaxis_erythrothorax,28.58,17.8009214900428,26.93,4.66651902520265,6.18593697418292,22.9,13.2494914318278,16.587334287139,13.3992791492496,16.5128863846995,10.7799765362317,16.0712505436706
FMNH_105988,Euphonia_affinis,22.325,18.7119242467099,24.1210465830288,5.93835165392522,5.69296448051165,15.59,16.75,15.4363293718708,13.864943104874,15.77,11.0498787980846,16.5290866059631
FMNH_105989,Euphonia_affinis,19.9994106539755,16.0484762007666,20.36,5.09752262823968,4.7,13.57,12.8335161745395,13.19,12.0074670085023,12.3741220974873,9.55624641546648,14.2776831937855
FMNH_106222,Tityra_semifasciata,41.34,42.0099452285312,50.92,12.1284721008865,10.42,31.96,33.9173216334509,31.29,24.9087606293096,27.42,40.24,33.72
FMNH_106298,Tachyphonus_rufus,31.65,19.4298584855184,35.88,5.48744216529364,6.74,22.0692027452838,18.56,20.305,15.0455614942842,20.85,11.7752068811672,6.53
FMNH_106632,Manacus_manacus,28.52,20.15,27.66,4.41516264454933,6.76186601798188,21.19,18.39,16.44,15.4590001692087,17.7501793348372,10.6619936280781,17.61
FMNH_106757,Procnias_nudicollis,50.41,54.34,59.86,12.117810230199,13.2592803427281,30.1839412007099,39.8084468972159,41.045,32.6989805877681,38.51,30.85,48.3632076877222
FMNH_106996,Cephalopterus_ornatus,65.5583142459264,72.3868729433898,97.23,15.7737225394893,16.636494087095,42.3565898608091,54.8243031865186,58.05,38.1360813165364,33.2,37.6004959775278,65.506349541277
FMNH_107445,Oryzoborus_angolensis,21.77,16.34,21.48,4.41256690887358,5.44654418075296,15.02,15.88,13.345,12.42,12.67,8.725,14.55
FMNH_107448,Pheucticus_chrysopeplus,39.405,33.09,40.7361191520565,8.6103959114625,7.70669326251501,23.15,28.8844441449802,27.2,21.2184732338951,24.995,17.705,29.410889298546
FMNH_107449,Arremonops_conirostris,38.995,23.0638284963495,34.71,5.35407237067443,7.89278652044053,28.015,18.8131877095382,21.78,16.5916594137176,23.52,12.2214416336154,20.4011541375019
FMNH_107458,Diglossa_baritula,23.73,14.49,23.8619203183921,4.44202881567761,5.11583783024253,17.3,10.94,12.19,11.6815154249949,12.615,8.82168518167451,13.05
FMNH_107482,Volatinia_jacarina,20.56,14.2881291283636,21.2462908419912,4.12610595905702,4.83403164775629,14.74,12.1739670555182,12.73,10.86,13.63,8.19516315156283,12.47
FMNH_107487,Chlorospingus_pileatus,31.325,18.65,28.97,5.01682878168917,7.14042562681867,24.2586398075852,13.8457903464039,16.21,13.6109889728829,17.86,10.5302216325704,16.51
FMNH_107488,Camptostoma_obsoletum,18.88,16.86,21.92,4.2603828585429,5.25277092649303,13.7161344061949,12.8768236687772,13.65,12.0436856851457,11.285,8.9,15.24
FMNH_107489,Pipra_mentalis,21.2270099316381,19.405,27.9,3.90006931434306,6.43065670053267,15.8157065261807,15.0232012421259,16.495,13.7002795156671,14.09,9.06,15.53
FMNH_107499,Junco_vulcani,36.1944623075132,21.4663367312984,30.44,5.30543379178607,7.13905317240527,29.105,17.1453958709582,19.6285438288241,15.0171818517806,20.05,12.0566799429027,19.1013136245061
FMNH_107503,Corapipo_leucorrhoa,21.53,18.13,24.8899671311319,4.32691484158584,5.91,14.87,16.88,13.96,12.92,13.4262241773561,9.86636748068106,16.46
FMNH_107509,Manacus_manacus,24.745,18.5117378957649,27.7335321371693,4.17419067714146,6.57555532768629,18.76,15.9589141792519,16.05,14.7356463101174,16.69,10.0967562470758,16.6599874694948
FMNH_107515,Rhodinocichla_rosea,38.1,25.29,43.11,6.31063558187284,8.41723324277219,26.735,22.5122102332276,23.045,18.7449330718949,23.65,13.53,22.44
FMNH_107530,Euphonia_imitans,24.01,18.5657425614309,26.89,5.15466544884063,6.04370669196866,17.121450797653,13.4438121788498,15.06,13.09384956513,13.86,9.77,16.805
FMNH_197476,Batis_mixta,23.84,18.18,22.92,4.83202482730467,6.04330647736206,16.35,12.0065417996286,14.95,11.872572934979,13.225,9.73750188631389,16.17
FMNH_287557,Euphonia_laniirostris,25.3060338316986,21.0516364619073,27.876866608912,5.85349171188907,6.33957404528098,16.9790280796579,23.56,17.089686000987,15.0512155220921,15.4126982674249,11.5125769652179,18.8022740843526
FMNH_288107,Cephalopterus_ornatus,78.98,81.8098781646482,94.85,17.907592722862,17.9236736156824,49.5979360485362,62.2343871305567,65.52,45.93,55.71,43.1214809337126,73.8195413676211
FMNH_288167,Lepidothrix_coronata,18.735,22.52,22.53,4.91748674347394,5.98855551580733,14.9014181343215,14.60152704199,16.06,13.2032709532147,12.875,11.2372060621161,20.635772659225
FMNH_288169,Xenopipo_holochlora,19.61,19.8,25.84,4.88288517081964,6.52457482828654,18.445,14.4811874193889,15.985,13.1001010250039,13.94,11.0329904828919,18.24
FMNH_288170,Xenopipo_holochlora,21.11,21.3545827351971,26.61,5.01152246417465,6.60202036587592,16.0552645653852,16.85,15.695,13.3392935384513,14.52,11.1856479958243,19.3850532028752
FMNH_288172,Myiotriccus_ornatus,19.12,18.7634462481816,26.94,4.62367714374232,5.96343051759361,14.92,12.2171482713608,15.055,12.0038539611349,13.31,10.6833478856501,17.1474497389734
FMNH_288183,Lepidothrix_coronata,18.59,21.2503638617582,25.72,4.88532784989074,6.08146176151768,14.8914799476293,14.640325727912,16.175,13.2662611222209,12.7,11.1000293472131,19.5680543101624
FMNH_288184,Lepidothrix_coronata,18.4184959102745,20.5578431829803,22.41,4.71558255427965,5.9097819694455,14.4894713480766,13.9210794280608,15.495,12.8163891212375,12.59,10.7461758188969,19.68
FMNH_288185,Euphonia_xanthogaster,22.1,18.2856344922626,22.64,6.02189630382495,5.7492946895789,15.1289217791946,14.4167157976993,14.27,13.469708932135,12.93,12.72,16.4200034876855
FMNH_288192,Arremon_aurantiirostris,31.92,21.39,31.2349666768962,5.30182375429649,7.19833526726064,22.52,17.8892987707719,18.65,15.4572943797035,19.58,11.4573621692966,18.76
FMNH_289144,Myiozetetes_cayanensis,27.1870200824408,27.88,32.59,5.66,6.9,21.55,19.7186435482041,21.685,15.6697080905552,16.71,13.86,25.5081510204121
FMNH_289148,Pipra_erythrocephala,18.35,18.6335858262044,26.67,3.94502981202985,5.88,14.1838676573713,14.68,14.84,13.0857226941499,13.192774064577,9.50685244618247,17.0131932762051
FMNH_289149,Manacus_manacus,27.83,18.6890170718939,28.58,4.27659650547696,6.21,19.34,16.341521225331,16.55,15.0667716451389,17.62,10.3048281366274,15.24
FMNH_289150,Manacus_manacus,25.405,18.42,28.13,4.28773349246437,6.64,19.4480017344092,16.361634353808,16.77,15.0055003917514,16.22,10.2872555868043,16.7477338150801
FMNH_289151,Tyrannus_savana,26.21,30.3632173979118,35.33,7.05204288290223,7.195,17.5407688385926,21.7866614335537,21.66,16.7620686145604,16.2335992843126,16.133394738437,28.0769367412358
FMNH_289153,Sicalis_columbiana,23.12,19.2387863807469,24.56,5.52587803329498,4.85,16.305,16.5927873156202,15.585,13.7669263098585,13.455,10.8497144642169,17.1046889124311
FMNH_289154,Sicalis_columbiana,22.41,18.68,22.9,5.44100318268884,4.93,15.7592431638821,17.5,15.315,13.5345775588596,13.18,10.645664232873,16.6607690243274
FMNH_289159,Ramphocelus_carbo,28.4,22.0756101769056,33.65,4.76,7.02565291170405,20.73,17.3462749207149,18.66,15.3199653155265,17.36,10.605,19.5248676906443
FMNH_289170,Volatinia_jacarina,21.8864928565106,15.3481744023243,22.4104648211154,4.55716519729543,5.0356151022333,16.1316424372488,13.2752583657195,13.5475500923018,14.0254065164608,13.97,8.90650909618218,13.4189108148847
FMNH_289171,Sporophila_minuta,20.39,15.2316073155074,19.3607648884307,4.19622946327969,4.80923800212153,14.9449539674366,11.12,12.815,11.473124194836,11.96,8.47630102670531,13.611007878544
FMNH_289172,Volatinia_jacarina,22.0263438202567,15.4426856311115,22.523485917111,4.5847230782623,5.05292408972567,16.2298129189563,13.3637374560577,13.6378020692085,14.1056157408299,14.155,8.95993197078793,13.4991842319903
FMNH_289173,Volatinia_jacarina,22.3515124379824,15.6623507432722,22.7856914145853,4.64876208050336,5.09297447552299,16.4579558801065,13.5695538714169,13.8477414335346,14.2919054308747,14.59,9.08406605782372,13.685703664743
FMNH_289174,Volatinia_jacarina,21.7418641022862,15.2504113461795,22.2934227321925,4.52865593872978,5.01766103307419,16.0300867857241,13.1837820437065,13.4542405344183,13.9424005980764,13.78,8.8512391644727,13.3358606487455
FMNH_289175,Sicalis_luteola,24.1509791303935,20.1742809733928,21.9568247435481,5.67695364725129,5.08898224186375,16.7241493499851,16.58,16.7675062450254,14.0006284855523,14.43,11.3322537219864,17.9680667297727
FMNH_289176,Phaeomyias_murina,23.4024178062636,17.4925594697692,23.846811193322,4.31313496434872,5.5838832259201,18.1262918703911,12.2125547252813,14.7154154475603,12.1306416871026,13.5610249040909,9.79364763606048,15.887986507878
FMNH_289179,Thraupis_episcopus,30.62,27.42,34.59,7.59906283943501,7.37040988295819,20.055,25.46,22.835,18.6594498246693,19.81,15.2142473771949,24.54
FMNH_289180,Thraupis_palmarum,30.455,25.64,33.67,7.36,7.35507855149021,19.17,23.75,20.855,17.5769044630423,19.285,13.87,22.6056616605599
FMNH_289184,Thraupis_episcopus,30.205,28.23,34.77,6.88,7.32267367249001,20.8386081317985,21.7,22.6,18.2598275318232,19.425,14.15,24.5591071623773
FMNH_289187,Volatinia_jacarina,21.4301031720582,15.0395935618955,22.0405686853234,4.46716695454643,4.9787709751796,15.8110646127545,12.9866852218536,13.253192762647,13.7632762380363,13.375,8.73202297081582,13.1567182880897
FMNH_289189,Sporophila_nigricollis,20.686861144557,15.9385747750107,20.1436887323344,4.5147380311666,4.86973359486146,14.9789056561765,12.8774911410047,13.3756298226404,12.1758083819342,12.3068548052572,9.17113009787762,14.2195113262002
FMNH_289190,Volatinia_jacarina,21.5544730841541,15.1237077293261,22.1415311333195,4.49170227800738,4.99431636172377,15.8984565253172,13.0652978499779,13.3333814064929,13.8347663106007,13.5358183663771,8.7795941735514,13.2282027912
FMNH_289194,Myiozetetes_cayanensis,27.0733553947897,28.2577327204466,33.129182919439,6.2285836050093,7.21057204167163,19.402532843897,19.6,21.9029922474136,15.910685349575,16.99,14.3257356857957,25.9172038603555
FMNH_289357,Tangara_schrankii,26.225,21.4612809277228,31.05,7.75,6.99,18.3361492143539,17.87,17.52,15.6750365262762,16.6499963807277,12.3511007320407,19.2411826773509
FMNH_289358,Tangara_schrankii,25.7314855634753,20.5762355110855,28.3650185359111,5.74178988635023,6.58876105757198,17.7739674220067,16.2785692818025,17.1651277763909,14.840452761951,16.2562535699443,11.5131523151199,18.2566208324018
FMNH_289359,Thraupis_palmarum,31.98,28.78,34.75,8.79,8.015,23.41,23.79,24.405,19.4599822880468,20.74,16.4108746609818,25.7593694374419
FMNH_289360,Thraupis_episcopus,30.535,26.8829583414157,33.3878117125041,7.56388608232984,7.01,20.8973551724699,23.67,22,18.3806792324107,19.49,16.18,23.8035886402139
FMNH_289361,Ramphocelus_carbo,30.76,24.94,33.44,5.85488434276006,7.28,21.88,19.1828888775218,20.38,16.6312620474072,18.5531227978037,12.6124934102796,22.2436468573006
FMNH_289362,Ramphocelus_carbo,30.235,23.7923397186044,33,5.71752487975141,7.18182556193353,21.2023807751681,18.6783503694955,20.03,16.3216259218659,18.2726792209384,12.2982096086175,21.3077890597669
FMNH_289363,Tachyphonus_luctuosus,24.0160125179104,19.05,27.21,4.80290369270625,6.31865763671558,18.2870949024028,16.11,15.83,12.9660744941969,14.96,10.0373395611237,17.0630378511457
FMNH_289364,Paroaria_gularis,32.34,24.2872363759058,30.32,6.57608888450555,6.98634896974578,23.6916151420749,18.9963828508895,20.76,16.2227790760173,19.77,14.18,21.6058114544016
FMNH_289365,Sporophila_luctuosa,22.5006024442988,16.0440969602665,21.48,4.4805169103013,4.795,16.4392876499695,12.3417852244307,13.66,12.2426478226549,13.0930189907957,9.27330504402255,14.3007298238694
FMNH_289552,Cephalopterus_penduliger,85.9,81.9926894201187,99.04,17.7033852339832,17.65,59.23,64.04,66.8,44.2000999326612,55.3456171109424,43.5824344641463,73.5693386282994
FMNH_290255,Furnarius_leucopus,38.13,28.95,40.27,8.2,8.04072851645752,30.05,24.85,25.69,19.1388021031239,21.26,14.81,26.79
FMNH_290256,Automolus_ochrolaemus,31.3260021185827,26.4295614898934,41.9880998219359,6.48049866230116,7.50123809672203,22.11,19.1922382352934,22.55,17.4023111905767,20.5,14.6747045328153,23.8726481214002
FMNH_290257,Automolus_infuscatus,32.91,29.765,43.5,6.93,7.6,23.8024187803646,21.2087004184769,25.065,18.5181610273096,21.11,15.82,28.085
FMNH_290258,Automolus_rufipileatus,35.04,27.2090705051006,45.88,6.63992078928994,7.8204645614653,23.5,20.2986900179474,23.53,18.2681850174228,21.4962129408088,15.1750728966933,24.6121936976695
FMNH_290259,Sclerurus_mexicanus,28.93,26.052287978056,44.8,6.39108970410536,7.78054650765374,23.97,20.0237936415925,21.42,22.59,18.88,14.0251406086821,23.7505183682838
FMNH_290260,Xenops_minutus,21.7537277116687,18.2265147791254,28.1189931259141,4.62321265486298,5.46227975931967,17.72,12.2917586944231,15.56,12.8121586878174,14.04,10.3241650971699,16.5605250761397
FMNH_290279,Schiffornis_turdina,27.7,26.15,35.18,5.78547118679457,8.81418700283529,22.17,21.99,20.8538113860961,17.5961557716602,18.79,13.6063669752862,23.8103299353567
FMNH_290280,Xenopipo_holochlora,21.02,24.3700049038597,30.42,5.66522152730527,7.03,16.928023995061,16.45,18.81,14.639883772654,14.8161220584609,12.5494513602873,22.2397271308715
FMNH_290281,Machaeropterus_pyrocephalus,20.0475778310791,16.86,23.31,4.05629634712034,5.59,18.42,13.51,14.3,12.792339102507,13.23,9.59633741554989,15.47
FMNH_290282,Lepidothrix_coronata,18.4230710340122,20.1332639019894,25.69,4.63450035567767,5.98922648598086,13.76,13.8582066008912,15.08,12.808128872218,12.915,10.5641313244088,18.82
FMNH_290284,Elaenia_albiceps,24.88,21.7171085975527,28.62,5.44083540053794,6.39918259438164,18.779449569563,15.32,17.08,14.2711615064906,14.67,11.8605726876589,19.7261539978821
FMNH_290285,Mionectes_striaticollis,24.145,20.62,29.92,4.62990047373331,6.4056699460953,16.52,15.7285723877773,16,14.1505987076366,16,11.3027980405723,18.9536665188861
FMNH_290287,Mionectes_olivaceus,22,20.08,29.06,4.84524916918826,5.795,18.31,15.73,15.56,13.6974747211056,13.28,11.55,18.48
FMNH_290288,Mionectes_oleagineus,20.35,20.3738220062158,28.17,4.55446620514212,6.02842080526702,15.7256174723933,14.3459570898293,14.54,13.2616167547341,11.44,10.6980084755363,24.53
FMNH_290292,Poecilotriccus_latirostris,21.765,13.97,26.5,4.18479174775278,6.16478760693409,15.875,13.14,12.37,13.8322477361033,13.7042836135457,9.02212701603852,12.5146884098409
FMNH_290293,Ramphotrigon_fuscicauda,25.46,24.6285376779674,36.02,5.17324555016728,7.76338023243561,18.6046584285552,17.3388237223883,19.6023720851786,15.1631267376798,16.3497195683879,12.1447687817044,21.99
FMNH_290294,Onychorhynchus_coronatus,22.8782686095999,25.892655514431,38.44,5.05358352383291,6.92,18.1786382409368,19.6,17.33,14.8481705606321,14.84,11.56,29.09
FMNH_290295,Onychorhynchus_coronatus,21.43,23.9169870135241,38.17,4.77213035819804,7.03839347806968,17.44,16.1480141243129,16.72,14.1842867985725,13.8,11.37,22.263872524988
FMNH_290296,Myiobius_barbatus,21.13,20.0876090565059,27.07,4.91354907690609,6.96117984226054,14.09,15.02,16.5417580711942,13.6654843721486,20.21,10.6889837353861,17.9904132255681
FMNH_290297,Myiophobus_fasciatus,22.92,18.04,27.65,4.37694948163715,5.98471544465744,20.26,13.6696155919483,14.78,12.8252451629187,13.2459274225252,9.91134734508521,16.975
FMNH_290299,Knipolegus_poecilurus,21.42,24.4512012993378,28.3234136459246,5.99332790498249,6.48942974614386,16.1544991741644,21.22,17.23,14.0354953798778,13.1197002087662,12.7862549132265,22.4631313816097
FMNH_290300,Rhytipterna_simplex,29.715,30.866749420797,45.13,6.57140957391793,8.5,19.12,22.0347929594469,24.3685484862281,17.5861201031388,21.68,15.1178508649117,28.0676096310528
FMNH_290301,Corythopis_torquatus,31.235,22.17,32.86,5.35445719312971,7.08318079275326,25.1683879566472,18.87,18.88,15.1324502792906,16.8452492553193,12.2471604311378,20.0134403099025
FMNH_290305,Arremon_taciturnus,33.805,23.81,30.94,5.91825048655884,7.54590813526559,25.192858209647,17.66,20.52,16.6110019769968,20.3,12.6086620653086,21.0664993355096
FMNH_290307,Thlypopsis_sordida,28.915,20.32,29.86,5.0923257703762,5.73961696719975,24.03,15.37,16.68,14.1147971330573,17.875,11.11,18.0189198162339
FMNH_290308,Chlorothraupis_carmioli,33.9813204821497,28.265,39.8,6.92562573703715,8.98222549558243,24.49,23.18,23.015,17.7667973262816,21.6194818457709,14.8083849664311,23.82
